,adult,backdrop_path,id,original_language,original_title,popularity,poster_path,release_date,title,vote_average,vote_count
122,FALSE,/sj2aZDetPE8RoOCAm5QJitCNfLr.jpg,797,sv,Persona,25.422,/cl0HEZT8UfzLqaMrYTvGNHOfPYj.jpg,10/18/1966,Persona,8.198,2068
123,FALSE,/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,324786,en,Hacksaw Ridge,99.786,/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,10/7/2016,Hacksaw Ridge,8.197,13404
124,FALSE,/7tBfYcZH4P4AA1oFzjflUTSDZgx.jpg,490,sv,Det sjunde inseglet,65.284,/j6z3c6dGXtPHUATJX8J7Y70mM1S.jpg,2/16/1957,The Seventh Seal,8.196,2880
125,FALSE,/948wWGWLuG2ZIqRMLgfBjmm7tuR.jpg,610892,ja,ヴァイオレット・エヴァーガーデン 外伝 - 永遠と自動手記人形 -,51.655,/3BV1M10SuSi5jOJbSDQQtjX96ov.jpg,9/6/2019,Violet Evergarden: Eternity and the Auto Memory Doll,8.19,352
126,FALSE,/yjfwNSDljAKsuHwwE34xjlY3tQj.jpg,476292,ja,さよならの朝に約束の花をかざろう,47.812,/uEHRrl6M5MekLNMg0xHvoWnxxi6.jpg,2/24/2018,Maquia: When the Promised Flower Blooms,8.189,607
127,FALSE,/tbF57JNof8j3X14GhZtqafkrziU.jpg,313106,en,Doctor Who: The Day of the Doctor,48.388,/yxLra5R61s5J4M5L3mqOY42K5md.jpg,11/23/2013,Doctor Who: The Day of the Doctor,8.188,734
128,FALSE,/dW7F0nNVbjFesNKdw950GJ07T4p.jpg,537061,en,Steven Universe: The Movie,40.707,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,11/2/2019,Steven Universe: The Movie,8.186,741
129,FALSE,/7S7PE3vK9Eh5uzCYBDGk5qTJeYW.jpg,629,en,The Usual Suspects,69.742,/8dH7y4O26uLPesxUTT80igEtsBM.jpg,7/19/1995,The Usual Suspects,8.186,10133
130,FALSE,/txKj2q2bBUl7KqPkcSx19qB7Ylw.jpg,26451,it,Indagine su un cittadino al di sopra di ogni sospetto,32.771,/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,10/16/1970,Investigation of a Citizen Above Suspicion,8.185,747
131,FALSE,/oaUWMPGxpb4OsVCrppmlhQA2bwb.jpg,20941,es,Voces inocentes,13.354,/hvwB4LdMCLzqXsk5ZjR77vzPkGk.jpg,1/28/2005,Innocent Voices,8.2,459
132,FALSE,/921vUyXdfIYpaXqu5Lnf3nVb4IJ.jpg,810693,ja,劇場版 呪術廻戦 0,72.931,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg,12/24/2021,Jujutsu Kaisen 0,8.186,1321
133,FALSE,/wqgZSvgoctaadgwUdPYVsksivxn.jpg,20334,en,The Shop Around the Corner,31.215,/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,1/12/1940,The Shop Around the Corner,8.2,693
134,FALSE,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,77,en,Memento,49.626,/nWtySDlffTfwAa0rSfq61o33ZXV.jpg,10/11/2000,Memento,8.183,14522
135,FALSE,/mAhCW7QbpL5kwvCWGsfyY3ILoW6.jpg,10098,en,The Kid,33.096,/drgMcyTsySQBnUPGaBThCHGdlWT.jpg,1/21/1921,The Kid,8.181,2018
136,FALSE,/pyviqHJMXSxo7R43lkZpSrvkQpm.jpg,92060,en,Michael Jackson's Thriller,19.892,/dYHGoPMkZMVuBA4EydmDQMo1EEv.jpg,11/14/1983,Michael Jackson's Thriller,8.181,655
137,FALSE,/19vTfircuojU00I6xtRdy3DrF1e.jpg,620683,pt,Minha Mãe é uma Peça 3: O Filme,29.427,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,12/26/2019,My Mom Is a Character 3,8.18,466
138,FALSE,/5Lbm0gpFDRAPIV1Cth6ln9iL1ou.jpg,68718,en,Django Unchained,75.979,/bV0rWoiRo7pHUTQkh6Oio6irlXO.jpg,12/25/2012,Django Unchained,8.18,25753
139,FALSE,/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,18148,ja,東京物語,19.686,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,11/3/1953,Tokyo Story,8.2,1008
140,FALSE,/9guoVF7zayiiUq5ulKQpt375VIy.jpg,592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,43.698,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,12/20/2019,My Hero Academia: Heroes Rising,8.174,1129
141,FALSE,/77aHwg1SCy89rfvQtiruPU58qEV.jpg,426,en,Vertigo,42.865,/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,5/28/1958,Vertigo,8.171,5581
142,FALSE,/prQE97Ds6ElKtTuemJRCvGJFlZz.jpg,133919,sv,Scener ur ett äktenskap,15.632,/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg,9/15/1974,Scenes from a Marriage,8.17,329
143,FALSE,/cCvp5Sni75agCtyJkNOMapORUQV.jpg,111,en,Scarface,79.541,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,12/9/1983,Scarface,8.17,11475
144,FALSE,/6WRrGYalXXveItfpnipYdayFkQB.jpg,1422,en,The Departed,58.422,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,10/4/2006,The Departed,8.168,14537
145,FALSE,/xOMo8BRK7PfcJv9JCnx7s5hj0PX.jpg,693134,en,Dune: Part Two,400.57,/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg,2/27/2024,Dune: Part Two,8.2,4782
146,FALSE,/pi3yXaJzVxZUayUfqMekcsN199A.jpg,575813,zh,少年的你,39.785,/ev8PDIuKm2j3m3jWxw497zCLjzu.jpg,10/25/2019,Better Days,8.164,417
147,FALSE,/e5MvOQIIouSgQcBHCMNA6Rsbwnd.jpg,81481,ko,도가니,44.001,/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg,9/22/2011,Silenced,8.164,592
148,FALSE,/mxf8hJJkHTCqZP3m4o8E1TtwHHs.jpg,872,en,Singin' in the Rain,61.214,/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,4/9/1952,Singin' in the Rain,8.164,3043
149,FALSE,/ng5JFJ7TlixGXFIdbLXRimYTCCH.jpg,422,it,8½,23.129,/sjTIqwvPNAnEN7fcRK8MOlGfZMB.jpg,2/14/1963,8½,8.2,2205
150,FALSE,/6yrbWzzrPp7pwz6zHdifspJk8t3.jpg,1398,ru,Сталкер,58.345,/rem87AyEochEuhn9VvAGoMQpigz.jpg,5/25/1979,Stalker,8.158,2069
151,FALSE,/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg,289,en,Casablanca,48.597,/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,1/15/1943,Casablanca,8.162,5253
152,FALSE,/4XkFSKrCbDgZlBh1Pc74ZQXeFw.jpg,1026227,it,C'è ancora domani,24.231,/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg,10/26/2023,There's Still Tomorrow,8.161,1093
153,FALSE,/3NLczZ7sSIKoe3jLlH9yOfdqUcF.jpg,851644,ko,20세기 소녀,127.7,/qhWPZdEEyht9Vqpj0vl3FB6CSr0.jpg,10/6/2022,20th Century Girl,8.2,648
154,FALSE,/n6bUvigpRFqSwmPp1m2YADdbRBc.jpg,475557,en,Joker,95.814,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,10/1/2019,Joker,8.16,24841
155,FALSE,/pcDc2WJAYGJTTvRSEIpRZwM3Ola.jpg,791373,en,Zack Snyder's Justice League,96.282,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,3/18/2021,Zack Snyder's Justice League,8.155,9765
156,FALSE,/sEW8q9al73rtow257dXAusD9yS7.jpg,517814,ar,کفرناحوم,25.297,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,9/20/2018,Capernaum,8.2,1640
157,FALSE,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,348,en,Alien,100.012,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,5/25/1979,Alien,8.2,14122
158,FALSE,/bpV8wn48s82au37QyUJ51S7X2Vf.jpg,489,en,Good Will Hunting,95.237,/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,12/5/1997,Good Will Hunting,8.154,12014
159,FALSE,/4GWYk5VP9qu1rNSeNAwNaBy9mwS.jpg,399106,en,Piper,21.155,/rfEkkVzmrMYqGezNLl02mVyJCP2.jpg,6/16/2016,Piper,8.152,1578
160,FALSE,/2Jr2OBzoLLOYqQWnyN4eicZv0sL.jpg,606856,en,Togo,22.335,/wX0QD36a80hxulcizz7tyahYOF8.jpg,12/20/2019,Togo,8.151,1953
161,FALSE,/6aoyUbvu0419XLKLIMoH0TkEicH.jpg,103,en,Taxi Driver,78.113,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,2/9/1976,Taxi Driver,8.15,11913
162,FALSE,/lrLIy9OFRQg4VkhrCyolfNXJEUH.jpg,666,pt,Central do Brasil,33.377,/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg,11/20/1998,Central Station,8.143,855
163,FALSE,/bblKpucB0XbyQBmfXsaRN985Rgh.jpg,458220,en,Palmer,36.184,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,1/28/2021,Palmer,8.141,1528
164,FALSE,/zvOJawrnmgK0sL293mOXOdLvTXQ.jpg,398818,en,Call Me by Your Name,55.485,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,7/28/2017,Call Me by Your Name,8.141,11854
165,FALSE,/aCHn2TXYJfzPXQKA6r9mKPbMlUB.jpg,37165,en,The Truman Show,99.877,/vuza0WqY239yBXOadKlGwJsZJFE.jpg,6/4/1998,The Truman Show,8.14,17870
166,FALSE,/rnN9yJfwso6JA64wIPqK1m6K6e1.jpg,19,de,Metropolis,29.197,/pxbGZewX327IbTvrCVRJgcLJTSQ.jpg,2/6/1927,Metropolis,8.139,2647
167,FALSE,/4rsrxYDfIzvtAsIE9wevxPRXAk4.jpg,406997,en,Wonder,41.639,/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,11/13/2017,Wonder,8.137,7720
168,FALSE,/fcH7FM74GoHgOUnKjpGAoKOxWvY.jpg,55823,it,La grande guerra,21.624,/aDvKsUb5y7GMNMz2HHNtuGww5t8.jpg,10/28/1959,The Great War,8.1,337
169,FALSE,/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg,518068,ko,신과함께-인과 연,59.141,/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,8/1/2018,Along with the Gods: The Last 49 Days,8.1,634
170,FALSE,/BBVAUchYvkmPThVIqipgAfabfl.jpg,614,sv,Smultronstället,25.563,/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,12/26/1957,Wild Strawberries,8.134,1574
171,FALSE,/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg,508442,en,Soul,70.459,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,12/25/2020,Soul,8.132,10172
172,FALSE,/mKEmuB7diOa7Ef0tJSGQ3fYJnNe.jpg,600,en,Full Metal Jacket,61.144,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,6/26/1987,Full Metal Jacket,8.133,10206
173,FALSE,/kH8xW7K2Gp1KOXoeewcLPkfqZ8K.jpg,470044,en,The Hate U Give,31.629,/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,10/19/2018,The Hate U Give,8.132,2072
174,FALSE,/foFq1RZWQIgFuCQ0nyYccywjFyX.jpg,531428,fr,Portrait de la jeune fille en feu,40.115,/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,9/18/2019,Portrait of a Lady on Fire,8.1,2447
175,FALSE,/jqFjgNnxpXIXWuPsyfqmcLXRo9p.jpg,500,en,Reservoir Dogs,46.641,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,9/2/1992,Reservoir Dogs,8.128,13981
176,FALSE,/bg4B52loVIYZTf3odGQKVV6B55h.jpg,20914,it,Amici miei,12.504,/8Pm8SLjq2UHCwisd56ipHtzvZI1.jpg,10/24/1975,My Friends,8.127,685
177,FALSE,/h3weAFgg06GqchI2xDfufBgSFTj.jpg,600354,en,The Father,25.877,/pr3bEQ517uMb5loLvjFQi8uLAsp.jpg,12/23/2020,The Father,8.126,3071
178,FALSE,/u546kDNwrZ1ii6q8NqqQgHwRvoW.jpg,996,en,Double Indemnity,34.452,/n8Mfx7JNbj6lo24laFL1sZYEKHs.jpg,7/6/1944,Double Indemnity,8.124,1736
179,FALSE,/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,935,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,47.035,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,1/29/1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.123,5441
180,FALSE,/cXQH2u7wUIX1eoIdEj51kHXoWhX.jpg,100,en,"Lock, Stock and Two Smoking Barrels",23.612,/wt2TRBmFmBn5M5MBcPTwovlREaB.jpg,8/28/1998,"Lock, Stock and Two Smoking Barrels",8.123,6398
181,FALSE,/iQlJyRecJeGGzQGT2rEcyAgz89F.jpg,762975,en,Purple Hearts,46.158,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,7/29/2022,Purple Hearts,8.121,2415
182,FALSE,/2BZ7PC9aISswNXV2tugmjGiriaB.jpg,755812,fr,"Miraculous World : New York, les héros unis",46.121,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,9/25/2020,"Miraculous World: New York, United HeroeZ",8.121,1070
183,FALSE,/4PKfa0zltSrp1BJoLl8zfvYXaac.jpg,663558,zh,新神榜：哪吒重生,35.888,/sezNkk9HifNJW3pC5SU2XqMKgSJ.jpg,2/6/2021,New Gods: Nezha Reborn,8.123,402
184,FALSE,/8MksSPtPvqcSDruLdpibPmTP7LY.jpg,280,en,Terminator 2: Judgment Day,126.295,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,7/3/1991,Terminator 2: Judgment Day,8.117,12492
185,FALSE,/mFVGzW8a2Z37NphnuB6liChiuRv.jpg,38288,it,I corti,6.727,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,3/29/1996,I corti,8.115,344
186,FALSE,/2Ci7ffA51O2Kub3aW4nztZIERlg.jpg,411088,es,Contratiempo,48.691,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,1/6/2017,The Invisible Guest,8.114,4424
187,FALSE,/gx3Iat10dc39XbDwbmdfKPsow3U.jpg,843,cn,花樣年華,60.371,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,9/29/2000,In the Mood for Love,8.112,2595
188,FALSE,/e782pDRAlu4BG0ahd777n8zfPzZ.jpg,555604,en,Guillermo del Toro's Pinocchio,49.879,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,10/22/2022,Guillermo del Toro's Pinocchio,8.111,2797
189,FALSE,/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,664767,en,Mortal Kombat Legends: Scorpion's Revenge,49.06,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,4/12/2020,Mortal Kombat Legends: Scorpion's Revenge,8.11,1350
190,FALSE,/wqpTrmGiqMJ6onAq3zrBhfomIJl.jpg,532067,ja,映画 この素晴らしい世界に祝福を！紅伝説,53.639,/fv5BgcfkpWh3V6Pb1qVlXESBOdl.jpg,8/30/2019,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,8.109,527
191,FALSE,/zd7mu6dJKxkVtBdXqlEQ9W3msKl.jpg,11878,ja,用心棒,32.322,/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg,4/25/1961,Yojimbo,8.105,1381
192,FALSE,/9ygnsnkiRp7a97KUGx9nIUjZG5P.jpg,705,en,All About Eve,25.597,/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,11/9/1950,All About Eve,8.104,1479
193,FALSE,/aFmoJntgDPR0Jd8XD1ZfFSmcqMg.jpg,46738,fr,Incendies,34.726,/i5GsLIII66LubmOai65cWiB4kZq.jpg,9/17/2010,Incendies,8.104,2584
194,FALSE,/moTOuNKnM2phZCYPF49Y1Hb7WJj.jpg,655,en,"Paris, Texas",29.693,/tgw3TJTWgNUYCgL5Pa546VVVvSU.jpg,7/16/1984,"Paris, Texas",8.102,1752
195,FALSE,/175gL8LrNt9QfKwLzWn179AYvo.jpg,20532,ja,山椒大夫,22.526,/ffMCNNYiTCdkhMQoNSX17urqWiz.jpg,3/31/1954,Sansho the Bailiff,8.1,353
196,FALSE,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,239,en,Some Like It Hot,38.079,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,3/19/1959,Some Like It Hot,8.101,3369
197,FALSE,/954M4NsqzxIcl1so0iFPfFQTb72.jpg,838240,es,Robot Dreams,90.942,/vSzOobYVu16MogSALNg1bjTaGc.jpg,12/6/2023,Robot Dreams,8.104,412
198,FALSE,/7zN7m5jEyrNxFYm2EbQJAZwAG5i.jpg,103663,da,Jagten,30.749,/jkixsXzRh28q3PCqFoWcf7unghT.jpg,6/13/2012,The Hunt,8.1,4039
199,FALSE,/12imOn96zRI2EMHOjOxm2qNY2BA.jpg,38,en,Eternal Sunshine of the Spotless Mind,91.922,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,3/19/2004,Eternal Sunshine of the Spotless Mind,8.099,14534
200,FALSE,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,12445,en,Harry Potter and the Deathly Hallows: Part 2,141.969,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,7/12/2011,Harry Potter and the Deathly Hallows: Part 2,8.097,20127
201,FALSE,/59kBgtfbhh1dalgjGvFhDL98jN.jpg,2457,fr,Les Enfants du Paradis,16.074,/yiy9stl1jjVhW44ypkWMFDT8Ix3.jpg,3/15/1945,Children of Paradise,8.098,391
202,FALSE,/zPbu0CFnAT2kYfbGWjgZBTajmzi.jpg,439,it,La dolce vita,50.209,/2KU52apQyvyZuPsqEGMcWb4BKu2.jpg,2/5/1960,La Dolce Vita,8.1,1787
203,FALSE,/inaX9PA89bJg0jE8TtEpdOX5R8D.jpg,397567,ko,신과함께-죄와 벌,62.053,/gJSvIsI6oQfFim0PGyuuiCYfqKs.jpg,12/20/2017,Along with the Gods: The Two Worlds,8.097,999
204,FALSE,/3RFmTz5h2UuFWEV4oH00XICBR9y.jpg,146233,en,Prisoners,53.841,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,9/19/2013,Prisoners,8.097,11441
205,FALSE,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg,24382,it,I soliti ignoti,20.999,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,7/26/1958,Big Deal on Madonna Street,8.097,678
206,FALSE,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,640344,it,Me contro Te: Il film - La vendetta del Signor S,13.144,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,1/17/2020,Me Against You: Mr. S's Vendetta,8.095,464
207,FALSE,/9xjUZjuYyehv2qnqMH0oR9nSTft.jpg,9702,en,Bound by Honor,65.48,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,2/5/1993,Bound by Honor,8.095,1254
208,FALSE,/viGCwLxupyoaLsa6hrnu1gYrB0B.jpg,406,fr,La Haine,37.527,/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,5/31/1995,La Haine,8.095,3914
209,FALSE,/nb3xI8XI3w4pMVZ38VijbsyBqP4.jpg,872585,en,Oppenheimer,214.093,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,7/19/2023,Oppenheimer,8.094,8513
210,FALSE,/i4XlRFhNi61C2SZwgEuw8QgN59Q.jpg,3780,ja,赤ひげ,26.092,/iYNH3Re0JSypoYaWvZtERUnNaJL.jpg,4/3/1965,Red Beard,8.087,340
211,FALSE,/zyO6j74DKMWfp5snWg6Hwo0T3Mz.jpg,548,ja,羅生門,66.591,/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,8/26/1950,Rashomon,8.091,2130
212,FALSE,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg,10681,en,WALL·E,82.913,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,6/22/2008,WALL·E,8.091,18366
213,FALSE,/r8Un26Y8GhcIdtmVZVnUOccnHaj.jpg,832,de,M - Eine Stadt sucht einen Mörder,27.595,/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,5/11/1931,M,8.09,2098
214,FALSE,/tRI6Csmw4rKzMYDrfUx5xtyBSVE.jpg,387,de,Das Boot,37.09,/spE9nbdqhoKoTaCNp4H9Tj6Xcrm.jpg,9/17/1981,Das Boot,8.089,2144
215,FALSE,/8LRcCJjbQI552BMCuGgYqph8USS.jpg,7345,en,There Will Be Blood,71.166,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,12/26/2007,There Will Be Blood,8.082,6409
216,FALSE,/gPW90IPq6Go8hlT0n7Es3cFl7ly.jpg,550776,en,Believe Me: The Abduction of Lisa McVey,56.508,/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg,9/30/2018,Believe Me: The Abduction of Lisa McVey,8.081,602
217,FALSE,/pSjGsbqyKUzF8rHzL0vtVWV1pS6.jpg,21634,en,Prayers for Bobby,26.111,/1viFwXluAettogGDsTrSUUg29lZ.jpg,1/24/2009,Prayers for Bobby,8.079,571
218,FALSE,/pgEWI7yGYF0mM5Uf1YxSOHsBkJR.jpg,4348,en,Pride & Prejudice,70.676,/sGjIvtVvTlWnia2zfJfHz81pZ9Q.jpg,9/16/2005,Pride & Prejudice,8.079,7847
219,FALSE,/imUJOrtNf8EWameChpaRLXSaX4w.jpg,149871,ja,かぐや姫の物語,44.951,/cQidJuA546OSSXKWXoiCeINDxuj.jpg,11/23/2013,The Tale of The Princess Kaguya,8.1,1699
220,FALSE,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,62,en,2001: A Space Odyssey,105.264,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,4/2/1968,2001: A Space Odyssey,8.076,11208
221,FALSE,/8wdxa4JgiAXvITgqkra1W0Dpii5.jpg,11645,ja,乱,31.733,/jQnUtWaHYfqnXPOIf77K7Ycqk4M.jpg,6/1/1985,Ran,8.075,1481
222,FALSE,/dRKCNvOjXkRTIA3D3KAve7GRu4k.jpg,992,en,Sherlock Jr.,16.618,/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,4/17/1924,Sherlock Jr.,8.075,946
223,FALSE,/d3dkL8C7gfd8cv5xJLBJ3IG37nY.jpg,831827,en,Far from the Tree,17.801,/39oaQUS0KxyXL6KYJ2o2u03PpHz.jpg,11/24/2021,Far from the Tree,8.072,360
224,FALSE,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,359940,en,"Three Billboards Outside Ebbing, Missouri",28.517,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,12/1/2017,"Three Billboards Outside Ebbing, Missouri",8.072,9873
225,FALSE,/fgffluhvdOv79SkYaKrfRA0xkf4.jpg,334543,en,Lion,33.518,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,11/24/2016,Lion,8.071,6429
226,FALSE,/ojH9M6BIHnHyAXLPsm7cRi7OkLU.jpg,11659,it,La meglio gioventù,33.905,/jKFeWrVshmFj8uG056O4tT5ZNTE.jpg,6/22/2003,The Best of Youth,8.069,509
227,FALSE,/fxYazFVeOCHpHwuqGuiqcCTw162.jpg,8392,ja,となりのトトロ,99.238,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,4/16/1988,My Neighbor Totoro,8.1,7727
228,FALSE,/5l2kTFOC9QicBxOVpocy5pSu4i8.jpg,437068,ko,택시운전사,48.608,/iXVaWbxmyPk4KZGZk5GGDGFieMX.jpg,8/2/2017,A Taxi Driver,8.067,932
229,FALSE,/acqlcQWYE2F1ZRfS9dd4Mwb6BIO.jpg,472454,tr,Ayla,18.724,/8RELLU0RK9hRIteLzHFZ0dK8YSi.jpg,10/27/2017,Ayla: The Daughter of War,8.065,348
230,FALSE,/njaw7QZy5ni8ZDydx3b1EDpEfwk.jpg,11423,ko,살인의 추억,66.834,/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,5/2/2003,Memories of Murder,8.061,3643
231,FALSE,/oc7FZ5DFRYa7wMm1q20yqljmSsm.jpg,8422,it,Rocco e i suoi fratelli,18.973,/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,10/7/1960,Rocco and His Brothers,8.062,560
232,FALSE,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,381284,en,Hidden Figures,68.173,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,12/10/2016,Hidden Figures,8.059,9486
233,FALSE,/r9leYNa8nTRCceZrZhP1DXkgKVb.jpg,1091,en,The Thing,65.224,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,6/25/1982,The Thing,8.059,6725
234,FALSE,/asiuMK2TcJGhbcn2dvHF2nLqpqw.jpg,347688,en,Scooby-Doo! and KISS: Rock and Roll Mystery,14.325,/nTkQZPXZl9yx3tfPS9TSDZBdhHC.jpg,7/10/2015,Scooby-Doo! and KISS: Rock and Roll Mystery,8.057,306
235,FALSE,/x1eYwWTT8KbT8MvZBioxJ4ctZ35.jpg,1000492,fr,Je verrai toujours vos visages,24.791,/zIgyDGsmIyMAf0ppg7QKTuIM1He.jpg,3/29/2023,All Your Faces,8.056,483
236,FALSE,/i109vzdCkG7W3H9FxHmfpZjgh61.jpg,522518,en,A Dog's Journey,42.662,/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,5/3/2019,A Dog's Journey,8.053,1440
237,FALSE,/9sfVyE3sP2dkCwDyV7UlYP5TAAR.jpg,823754,en,Bo Burnham: Inside,23.489,/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,7/22/2021,Bo Burnham: Inside,8.054,464
238,FALSE,/e7Z0DROMA9KLW5LfLXgYGv48qk4.jpg,610461,es,"Veinteañera, divorciada y fantástica",23.897,/oSbCdDI0SAAOdywGe0YVO2iDdV9.jpg,2/14/2020,"Veinteañera, divorciada y fantástica",8.1,383
239,FALSE,/5vPW6MPAyCFd84FEQQgtPDmVDPQ.jpg,120467,en,The Grand Budapest Hotel,67.481,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,2/26/2014,The Grand Budapest Hotel,8.05,14479
240,FALSE,/tGb044NgQYQJr58fta5O3OB6SpQ.jpg,7347,pt,Tropa de Elite,53.769,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,10/12/2007,Elite Squad,8.05,2342
241,FALSE,/ctckqAvz9aTZDtfXLmDUdMflesU.jpg,785534,tr,Kağıttan Hayatlar,17.287,/cmru6N6Hnw2pJwuo1ctH1CxKqKZ.jpg,3/12/2021,Paper Lives,8.049,369
242,FALSE,/md848EEPm3dHZOqwGxxTVwH2vu5.jpg,906126,es,La sociedad de la nieve,67.63,/2e853FDVSIso600RqAMunPxiZjq.jpg,12/15/2023,Society of the Snow,8.047,2665
243,FALSE,/y5ebTEBtpLn8PprGTWQhDfq33k8.jpg,42229,it,Una giornata particolare,24.355,/jzRn7N1mFowkQ5IkUkfWoxXJtYU.jpg,8/11/1977,A Special Day,8.047,634
244,FALSE,/cy7ymUaMEWRoig7LWXpfzaaw2vv.jpg,147,fr,Les Quatre Cents Coups,53.84,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,6/3/1959,The 400 Blows,8.046,2068
